temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,latitude,longitude
26.1,26.1,24.1,88.77,0.0,0,,0.0,0.0,,1.6,351.0,,89.0,6.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.184377526,101.7025258
28.0,32.6,24.9,83.12,0.0,0,,0.0,0.0,,4.1,325.0,,89.0,4.8,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.181645675,101.7127738
30.2,36.3,24.8,73.3,0.0,0,,0.0,0.0,,13.7,222.0,,89.0,10.0,488.5,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.189517286,101.7280294
26.1,26.1,23.1,83.58,0.0,0,,0.0,0.0,,2.0,34.0,,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.143155552,101.7012484
26.0,26.0,24.0,88.76,0.0,0,,0.0,0.0,,0.3,5.0,,89.0,8.3,11.7,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.167557904,101.7180849
26.0,26.0,22.0,78.64,0.0,0,,0.0,0.0,,1.8,22.0,,89.0,10.0,432.4,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.188509481,101.7577689
24.1,24.1,22.9,92.9,0.0,0,,0.0,0.0,,3.9,316.0,1012.9,89.0,6.7,168.9,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.117768861,101.7222602
30.1,33.1,21.6,60.48,0.0,0,,0.0,0.0,,8.5,359.0,1012.7,87.6,11.8,739.0,2.7,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.105124913,101.7701771
26.8,29.6,23.8,83.71,0.0,0,,0.0,0.0,,2.2,14.0,1009.6,89.0,7.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.135074966,101.7236807
26.2,26.2,22.8,81.52,0.0,0,,0.0,0.0,,9.4,319.0,,89.0,10.0,251.1,0.9,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.19255532,101.7702099
27.5,32.1,25.8,90.56,0.0,0,,0.0,0.0,,7.5,209.0,,89.0,7.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.151595284,101.7702283
25.0,25.0,21.7,82.13,0.0,0,,0.0,0.0,,5.6,358.0,,89.0,7.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.099497775,101.758688
25.8,25.8,24.8,94.22,0.0,0,,0.0,0.0,,0.9,314.0,,89.0,6.9,25.3,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.122298561,101.7600473
30.0,35.7,24.6,72.83,0.0,0,,0.0,0.0,,9.0,282.0,,89.0,9.2,0.8,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.193542967,101.7682717
25.0,25.0,24.0,94.19,0.0,0,,0.0,0.0,,2.8,343.0,,89.0,7.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.14927702,101.7651869
25.8,25.8,23.9,89.41,0.0,0,,0.0,0.0,55.4,1.8,10.0,1012.5,89.0,9.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.138411401,101.7239464
34.5,38.9,21.9,48.07,0.055,100,rain,0.0,0.0,,5.2,174.0,1008.7,89.0,12.9,641.8,2.3,6,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.090614071,101.7591344
26.2,26.2,21.3,74.26,0.0,0,,0.0,0.0,,3.9,62.0,1013.7,89.0,10.0,234.9,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.102008315,101.7398374
33.6,37.5,21.7,50.03,0.0,0,,0.0,0.0,,10.2,321.0,,90.0,10.0,521.8,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999",3.160586141,101.778098
25.7,25.7,23.0,85.14,0.0,0,,0.0,0.0,,5.1,74.0,1009.9,89.0,8.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.154172423,101.7184351
29.6,32.2,21.1,60.18,0.0,0,,0.0,0.0,,10.9,52.0,1012.1,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.139051085,101.7582856
29.7,34.3,23.5,69.32,0.0,0,,0.0,0.0,,8.3,287.0,,89.0,10.0,834.3,3.0,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.107900717,101.7640034
27.8,31.3,23.6,78.18,0.0,0,,0.0,0.0,,7.1,11.0,1011.7,88.1,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.171434161,101.7454338
24.8,24.8,23.8,94.3,0.0,0,,0.0,0.0,,1.1,5.0,1011.3,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.182048312,101.7190565
26.0,26.0,23.8,87.47,0.0,0,,0.0,0.0,,4.0,136.0,,89.0,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.146167846,101.7783522
30.9,33.8,21.3,56.99,0.0,0,,0.0,0.0,,4.5,77.0,1012.4,89.0,11.0,882.0,3.2,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.164765438,101.7706203
28.1,31.8,23.6,76.84,0.0,0,,0.0,0.0,,5.4,91.0,1013.1,97.4,8.5,367.4,1.3,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.110893012,101.749885
33.2,40.2,24.5,60.16,0.0,0,,0.0,0.0,,9.8,157.0,,89.0,10.0,881.8,3.2,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.122286396,101.7575146
25.2,25.2,24.0,93.02,0.0,0,,0.0,0.0,,4.0,140.0,,89.0,9.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.144477235,101.7545537
24.8,24.8,22.8,88.66,0.0,0,,0.0,0.0,,3.0,341.0,,89.0,5.3,39.7,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.155100703,101.7643811
24.9,24.9,24.6,98.53,0.0,0,,0.0,0.0,,2.0,264.0,1008.1,93.4,4.5,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.175352072,101.7046306
34.0,37.6,21.3,47.64,0.0,0,,0.0,0.0,,5.7,185.0,,89.0,10.0,478.6,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.19205883,101.7351514
25.3,25.3,24.3,94.2,0.0,0,,0.0,0.0,,4.0,22.0,,89.0,9.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.1050822,101.7808161
32.6,37.4,22.9,56.85,0.0,0,,0.0,0.0,,9.7,95.0,1008.8,89.0,12.1,198.0,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.173687943,101.7363834
26.0,26.0,23.7,87.16,0.0,0,,0.0,0.0,,1.7,10.0,,89.0,8.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.153116437,101.7191855
32.5,36.6,22.2,54.63,0.0,0,,0.0,0.0,,11.8,220.0,1010.3,89.0,12.2,331.6,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.132242378,101.7346638
24.8,24.8,23.0,89.59,0.0,0,,0.0,0.0,,0.0,0.0,,89.0,9.8,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.170340773,101.7373905
28.1,31.4,23.0,74.02,0.0,0,,0.0,0.0,,12.2,330.0,1013.9,89.0,11.0,593.5,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.170433625,101.7691327
32.0,36.8,23.0,59.04,0.0,0,,0.0,0.0,,5.8,302.0,,89.0,10.0,709.3,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.129167947,101.7381292
26.2,26.2,23.7,85.89,0.0,0,,0.0,0.0,,2.5,57.0,1011.2,98.6,8.3,166.9,0.6,2,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.144265609,101.6994606
27.7,29.2,19.6,61.12,0.0,0,,0.0,0.0,,13.1,50.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.107871379,101.7741867
30.0,35.2,24.1,70.83,0.0,0,,0.0,0.0,,7.3,315.0,,89.0,10.0,438.8,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.171111867,101.7059835
24.8,24.8,23.8,94.08,0.0,0,,0.0,0.0,,6.8,319.0,1013.1,98.6,5.6,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.157025977,101.7009863
25.9,25.9,23.9,88.75,0.0,0,,0.0,0.0,,7.2,154.0,,89.0,7.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.145772924,101.7134532
34.8,38.5,21.2,45.17,0.0,0,,0.0,0.0,,16.2,70.0,,89.0,10.0,365.5,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.181450547,101.7536083
27.0,30.0,24.0,83.59,0.0,0,,0.0,0.0,,6.0,297.0,1009.9,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.093223351,101.7559501
25.6,25.6,22.4,82.5,0.0,0,,0.0,0.0,,20.8,242.0,,89.0,6.0,38.2,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.185780589,101.7641393
29.3,36.1,26.0,82.64,0.0,0,,0.0,0.0,,10.2,282.0,,89.0,4.1,0.5,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.098947445,101.7580618
31.0,34.7,22.2,59.59,0.0,0,,0.0,0.0,,9.8,28.0,1012.6,89.0,10.4,713.3,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.154322068,101.755073
25.0,25.0,23.2,89.51,0.0,0,,0.0,0.0,,4.6,314.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.174936326,101.7261142
26.5,26.5,22.8,80.37,0.0,0,,0.0,0.0,,12.3,203.0,,89.0,9.8,64.0,0.2,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.125798386,101.7170259
30.8,35.6,23.4,64.59,0.0,0,,0.0,0.0,,3.6,96.0,,89.0,10.0,601.5,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.137164709,101.7354524
33.0,35.5,20.2,47.02,0.0,0,,0.0,0.0,31.7,14.5,34.0,,89.0,10.0,790.0,2.8,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.095471813,101.720639
26.0,26.0,23.8,87.46,0.0,0,,0.0,0.0,,3.6,10.0,,89.0,6.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.099475518,101.7482665
30.9,35.3,23.0,62.85,0.0,0,,0.0,0.0,,17.3,276.0,1008.9,89.0,10.8,157.4,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.107000978,101.7279906
26.2,26.2,24.4,90.16,0.0,0,,0.0,0.0,,1.7,22.0,,89.0,6.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.177382777,101.7498025
30.5,34.1,22.3,61.47,0.0,0,,0.0,0.0,,17.6,53.0,,89.0,10.0,745.3,2.7,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.144139024,101.7827987
27.0,30.5,24.8,88.05,0.0,0,,0.0,0.0,,4.1,327.0,1013.3,89.0,8.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.134949202,101.7774201
24.2,24.2,21.8,86.73,0.0,0,,0.0,0.0,,3.1,9.0,,89.0,6.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.150651065,101.7350531
30.1,36.0,24.7,73.21,0.0,0,,0.0,0.0,,11.5,269.0,,89.0,10.0,699.8,2.5,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.124748286,101.7791684
32.8,40.2,24.8,62.9,0.0,0,,0.0,0.0,,14.2,239.0,,89.0,10.0,367.4,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.149241987,101.7214457
26.0,26.0,23.8,87.79,0.0,0,,0.0,0.0,,4.5,201.0,1011.7,89.0,8.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.144126236,101.7212736
23.0,23.0,23.0,100.0,0.0,0,,0.0,0.0,,0.3,34.0,,89.0,7.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.112968958,101.7105886
24.9,24.9,23.9,94.44,0.0,0,,0.0,0.0,,1.2,342.0,1009.7,89.0,8.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.163106742,101.7683323
24.8,24.8,23.8,94.24,0.0,0,,0.0,0.0,,1.5,7.0,1011.2,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.122238258,101.735404
25.0,25.0,24.0,94.36,25.552,100,rain,0.0,0.0,,2.5,269.0,1011.4,89.0,9.1,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.174702307,101.7005937
25.5,25.5,21.7,79.53,0.0,0,,0.0,0.0,,3.9,83.0,1013.1,89.0,8.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.123268525,101.7263955
31.0,35.0,22.5,60.49,0.0,0,,0.0,0.0,,9.3,329.0,,89.0,9.5,81.9,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.146806437,101.7784147
25.6,25.6,23.3,86.78,3.575,100,rain,0.0,0.0,,4.1,270.0,1011.9,89.0,8.6,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.090600962,101.7738
26.0,26.0,24.0,88.76,0.0,0,,0.0,0.0,,4.0,322.0,,89.0,9.4,171.5,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.14833481,101.7512035
32.9,40.6,25.1,63.89,0.0,0,,0.0,0.0,,19.1,273.0,,89.0,7.4,500.0,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.19301867,101.7105126
27.2,30.1,23.2,78.42,0.0,0,,0.0,0.0,,0.9,330.0,1010.9,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.116989305,101.719527
25.8,25.8,24.8,94.22,0.0,0,,0.0,0.0,,0.7,350.0,,89.0,8.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.138468205,101.7505094
23.0,23.0,22.0,94.11,0.0,0,,0.0,0.0,,0.2,338.0,,89.0,10.0,39.8,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.167415312,101.7038477
32.7,39.2,24.3,61.08,0.0,0,,0.0,0.0,,4.1,322.0,,89.0,10.0,595.8,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.133695091,101.7810193
25.0,25.0,24.0,94.19,0.0,0,,0.0,0.0,,2.2,28.0,,89.0,7.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.137770051,101.7715724
25.9,25.9,24.6,92.73,0.0,0,,0.0,0.0,,4.7,214.0,1010.2,89.0,6.2,182.9,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.098587314,101.7248088
31.9,38.5,24.7,65.76,0.0,0,,0.0,0.0,,13.3,238.0,1009.0,89.0,12.4,304.8,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.168257264,101.7541875
27.8,31.2,23.4,77.32,0.0,0,,0.0,0.0,,5.0,193.0,,89.0,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.135597523,101.7584002
25.4,25.4,23.0,86.6,0.0,0,,0.0,0.0,,3.5,35.0,1013.0,89.0,8.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.172232546,101.7786485
25.9,25.9,24.1,89.97,0.0,0,,0.0,0.0,,2.8,360.0,1013.6,89.0,7.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.135284883,101.7560702
30.7,34.7,22.5,61.65,0.0,0,,0.0,0.0,,14.7,193.0,,89.0,10.0,71.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.128703093,101.7812652
25.8,25.8,23.1,85.23,0.0,0,,0.0,0.0,,9.0,315.0,1015.0,89.0,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.139791801,101.7355126
25.2,25.2,23.1,88.07,0.0,0,,0.0,0.0,,3.1,16.0,,89.0,10.0,0.3,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.191063586,101.6993233
25.9,25.9,23.7,87.46,0.0,0,,0.0,0.0,,1.4,20.0,1011.3,89.0,9.3,172.2,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.123172431,101.7733956
25.0,25.0,23.8,93.19,0.0,0,,0.0,0.0,,0.6,36.0,,89.0,4.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.136524607,101.7300087
33.8,38.0,21.9,49.82,0.0,0,,0.0,0.0,,17.3,60.0,1008.9,88.1,13.1,166.0,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.151764414,101.7349947
32.6,39.0,24.2,61.1,0.0,0,,0.0,0.0,,11.2,285.0,,89.0,10.0,266.6,1.0,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.122896678,101.7227088
25.1,25.1,24.6,96.55,0.0,0,,0.0,0.0,,3.9,259.0,1010.4,89.0,6.0,93.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.121057399,101.7810094
32.6,36.7,22.1,54.09,0.0,0,,0.0,0.0,,11.6,220.0,1010.3,89.0,12.3,331.6,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.193321223,101.7079038
25.0,25.0,23.7,93.06,0.0,0,,0.0,0.0,,4.4,324.0,,88.0,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"WMSA,WMKK",3.168259163,101.7574124
27.0,29.6,22.9,78.19,0.0,0,,0.0,0.0,,3.8,317.0,,89.0,7.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.156586892,101.7020588
29.0,33.6,24.0,74.47,0.0,0,,0.0,0.0,,5.0,330.0,,89.0,10.0,393.5,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.116632846,101.7652374
26.0,26.0,24.9,93.89,1.742,100,rain,0.0,0.0,,2.0,80.0,1010.7,89.0,9.1,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.141481887,101.7012656
29.0,34.5,25.0,79.26,0.0,0,,0.0,0.0,,14.3,317.0,,97.4,3.9,577.0,2.1,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.144913739,101.7742459
25.7,25.7,23.7,88.74,0.0,0,,0.0,0.0,,3.2,292.0,,88.0,6.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"WMSA,WMKK",3.184240834,101.7787474
26.0,26.0,22.0,78.64,0.0,0,,0.0,0.0,,1.5,27.0,,89.0,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.145005024,101.7405123
28.3,32.8,24.5,79.83,0.0,0,,0.0,0.0,,6.6,57.0,,89.0,10.0,460.8,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.113379739,101.7758644
26.0,26.0,23.8,87.59,0.0,0,,0.0,0.0,,3.9,325.0,,89.0,9.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.17546102,101.7756427
26.7,26.7,23.8,84.28,4.646,100,rain,0.0,0.0,,3.9,110.0,1011.1,89.0,10.0,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.111323486,101.7078216
30.8,35.3,23.0,63.1,0.0,0,,0.0,0.0,,3.6,61.0,,89.0,10.0,426.9,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.164127715,101.7800341
28.2,32.9,24.8,82.06,0.0,0,,0.0,0.0,,11.8,231.0,,89.0,9.6,337.4,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.188505013,101.7459743
26.9,29.8,24.0,84.34,0.0,0,,0.0,0.0,,4.9,314.0,,89.0,9.1,286.9,1.0,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.157831457,101.7090775
29.0,31.4,21.0,62.06,0.0,0,,0.0,0.0,,8.3,66.0,,89.0,10.0,642.0,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.11683779,101.7467821
27.8,32.2,24.8,83.77,0.0,0,,0.0,0.0,,5.1,328.0,,89.0,6.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.184503305,101.7420334
25.1,25.1,23.7,92.03,0.0,0,,0.0,0.0,,3.2,307.0,,89.0,4.8,37.5,0.1,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.1523111,101.7040689
25.0,25.0,24.0,94.19,0.0,0,,0.0,0.0,,0.0,0.0,,89.0,7.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.193877882,101.7427675
31.7,37.8,24.2,64.26,0.2,100,rain,0.0,0.0,,9.2,291.0,1010.0,89.0,13.2,459.4,1.7,5,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",3.103984031,101.7291747
25.2,25.2,23.7,91.22,0.0,0,,0.0,0.0,,5.1,313.0,1009.3,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.143437656,101.7114188
29.3,34.0,24.0,73.25,0.0,0,,0.0,0.0,,12.2,210.0,,89.0,6.7,591.8,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.108049273,101.7802773
26.8,30.2,24.9,89.52,0.1,100,rain,0.0,0.0,,4.9,331.0,,88.0,8.3,0.0,,0,,"Rain, Partially cloudy",rain,"WMSA,WMKK",3.183585093,101.7099828
31.1,35.1,22.5,60.32,0.0,0,,0.0,0.0,,9.3,328.0,,89.0,9.5,81.9,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.117252415,101.7554479
26.1,26.1,23.0,82.86,0.0,0,,0.0,0.0,,7.8,334.0,,89.0,7.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.115101773,101.6993342
24.8,24.8,23.9,94.67,0.0,0,,0.0,0.0,,0.0,0.0,1011.1,89.0,6.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.16443722,101.716252
32.6,37.6,23.0,56.93,0.0,0,,0.0,0.0,,13.3,66.0,1010.1,89.0,12.3,626.3,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.122388409,101.7242999
27.2,31.0,25.0,87.93,0.0,0,,0.0,0.0,,11.6,299.0,,89.0,2.6,1.3,0.0,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.103101029,101.7111682
31.5,36.0,22.9,60.45,0.0,0,,0.0,0.0,,5.4,86.0,1010.1,89.0,11.7,480.9,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.102267817,101.7848474
25.1,25.1,22.5,85.73,0.0,0,,0.0,0.0,,5.8,354.0,1013.4,85.5,6.2,275.0,1.0,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.167302205,101.7824189
31.8,35.6,22.0,56.36,0.0,0,,0.0,0.0,,9.7,2.0,1015.0,88.2,12.2,836.3,3.0,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.149945436,101.7284695
29.0,34.5,25.0,79.06,0.0,0,,0.0,0.0,,7.1,350.0,,97.5,10.0,33.0,0.1,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",3.104392654,101.741964
31.0,38.8,25.8,73.77,0.0,0,,0.0,0.0,,9.4,240.0,,89.0,10.0,76.9,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.141212745,101.7680158
27.0,30.1,24.0,83.68,0.0,0,,0.0,0.0,,5.1,56.0,,89.0,6.6,285.3,1.0,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.145128748,101.7164089
28.9,31.3,21.1,63.06,0.0,0,,0.0,0.0,,11.6,45.0,,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.177062863,101.7122516
29.3,34.1,24.1,73.93,0.0,0,,0.0,0.0,,14.3,206.0,,89.0,9.9,443.8,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",3.145181778,101.7029114
25.2,25.2,24.0,92.91,0.0,0,,0.0,0.0,,2.2,330.0,,89.0,6.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",3.127330816,101.7586623
